ticket_id,col_index,facility_ja,availability,availability_meaning,facility_zh,facility_cov
jrwest140,0,東海道新幹線,×,乗車不可,东海道新干线,0.9
jrwest140,1,山陽新幹線 / グリーン車,×,乗車不可,山阳新干线 / 绿色车厢,0.95
jrwest140,2,山陽新幹線 / 普通車指定,×,乗車不可,山阳新干线 / 普通车厢指定席席,0.95
jrwest140,3,山陽新幹線 / 普通車自由,×,乗車不可,山阳新干线 / 普通车厢自由席席,0.95
jrwest140,4,北陸新幹線 / グランクラス,×,乗車不可,北陆新干线 / 超高级车厢(Gran Class),0.95
jrwest140,5,北陸新幹線 / グリーン車,×,乗車不可,北陆新干线 / 绿色车厢,0.95
jrwest140,6,北陸新幹線 / 普通車指定,×,乗車不可,北陆新干线 / 普通车厢指定席席,0.95
jrwest140,7,北陸新幹線 / 普通車自由,×,乗車不可,北陆新干线 / 普通车厢自由席席,0.95
jrwest140,8,在来線特急・急行 / 寝台車,×,乗車不可,在来線特急・急行 / 卧铺车,0.95
jrwest140,9,在来線特急・急行 / グリーン車,×,乗車不可,在来線特急・急行 / 绿色车厢,0.95
jrwest140,10,在来線特急・急行 / 普通車指定,▲,乗車券のみ有効,在来線特急・急行 / 普通车厢指定席席,0.95
jrwest140,11,在来線特急・急行 / 普通車自由,▲,乗車券のみ有効,在来線特急・急行 / 普通车厢自由席席,0.95
jrwest140,12,快速・普通 / グリーン車指定,▲,乗車券のみ有効,快速・普通 / 绿色车厢指定席席,0.95
jrwest140,13,快速・普通 / グリーン車自由,▲,乗車券のみ有効,快速・普通 / 绿色车厢自由席席,0.95
jrwest140,14,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrwest140,15,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrwest140,16,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrwest57,0,新幹線,×,乗車不可,新干线,0.9
jrwest57,1,在来線特急・急行 / サンライズ出雲,×,乗車不可,在来線特急・急行 / 日出出云号,0.95
jrwest57,2,在来線特急・急行 / グリーン,×,乗車不可,在来線特急・急行 / 绿色车厢,0.95
jrwest57,3,在来線特急・急行 / 指定,×,乗車不可,在来線特急・急行 / 指定席,0.95
jrwest57,4,在来線特急・急行 / 自由,×,乗車不可,在来線特急・急行 / 自由席,0.95
jrwest57,5,快速・普通 / ライナー,－,対象外,快速・普通 / 快车(Liner),0.95
jrwest57,6,快速・普通 / グリーン,×,乗車不可,快速・普通 / 绿色车厢,0.95
jrwest57,7,快速・普通 / 指定,×,乗車不可,快速・普通 / 指定席,0.95
jrwest57,8,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrwest57,9,宮島フェリー,－,対象外,宫岛渡轮,0.9
jrwest130,0,新幹線,×,乗車不可,新干线,0.9
jrwest130,1,在来線特急・急行 / サンライズ出雲,×,乗車不可,在来線特急・急行 / 日出出云号,0.95
jrwest130,2,在来線特急・急行 / グリーン,▲,乗車券のみ有効,在来線特急・急行 / 绿色车厢,0.95
jrwest130,3,在来線特急・急行 / 指定,▲,乗車券のみ有効,在来線特急・急行 / 指定席,0.95
jrwest130,4,在来線特急・急行 / 自由,▲,乗車券のみ有効,在来線特急・急行 / 自由席,0.95
jrwest130,5,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrwest130,6,快速・普通 / グリーン,▲,乗車券のみ有効,快速・普通 / 绿色车厢,0.95
jrwest130,7,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrwest130,8,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrwest130,9,宮島フェリー,－,対象外,宫岛渡轮,0.9
jrsikoku01,0,在来線特急列車 / グリーン車,▲,乗車券のみ有効,在来線特急列車 / 绿色车厢,0.95
jrsikoku01,1,在来線特急列車 / ものがたり列車,▲,乗車券のみ有効,在来線特急列車 / 故事列车,0.95
jrsikoku01,2,在来線特急列車 / 伊予灘ものがたりのグリーン個室,×,乗車不可,在来線特急列車 / 伊予滩物语绿色包厢,0.95
jrsikoku01,3,在来線特急列車 / 普通車指定,▲,乗車券のみ有効,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku01,4,在来線特急列車 / 普通車自由,○,乗車可,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku01,5,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku01,6,快速・普通 / グリーン,▲,乗車券のみ有効,快速・普通 / 绿色车厢,0.95
jrsikoku01,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku01,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrsikoku01,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku01,10,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku01,11,ＪＲ四国バス / 路線バス,○,乗車可,JR四国バス / 路線バス,0.95
jrsikoku02,0,在来線特急列車 / グリーン車,○,乗車可,在来線特急列車 / 绿色车厢,0.95
jrsikoku02,1,在来線特急列車 / ものがたり列車,▲,乗車券のみ有効,在来線特急列車 / 故事列车,0.95
jrsikoku02,2,在来線特急列車 / 伊予灘ものがたりのグリーン個室,×,乗車不可,在来線特急列車 / 伊予滩物语绿色包厢,0.95
jrsikoku02,3,在来線特急列車 / 普通車指定,○,乗車可,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku02,4,在来線特急列車 / 普通車自由,○,乗車可,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku02,5,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku02,6,快速・普通 / グリーン,○,乗車可,快速・普通 / 绿色车厢,0.95
jrsikoku02,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku02,8,快速・普通 / 指定,○,乗車可,快速・普通 / 指定席,0.95
jrsikoku02,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku02,10,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku02,11,ＪＲ四国バス / 路線バス,○,乗車可,JR四国バス / 路線バス,0.95
jrsikoku11,0,在来線特急列車 / グリーン車,▲,乗車券のみ有効,在来線特急列車 / 绿色车厢,0.95
jrsikoku11,1,在来線特急列車 / 普通車指定,▲,乗車券のみ有効,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku11,2,在来線特急列車 / 普通車自由,○,乗車可,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku11,3,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku11,4,快速・普通 / グリーン,▲,乗車券のみ有効,快速・普通 / 绿色车厢,0.95
jrsikoku11,5,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku11,6,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrsikoku11,7,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku11,8,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku11,9,ＪＲ四国バス / 路線バス,×,乗車不可,JR四国バス / 路線バス,0.95
jrsikoku08,0,在来線特急列車 / グリーン車,▲,乗車券のみ有効,在来線特急列車 / 绿色车厢,0.95
jrsikoku08,1,在来線特急列車 / 普通車指定,▲,乗車券のみ有効,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku08,2,在来線特急列車 / 普通車自由,▲,乗車券のみ有効,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku08,3,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku08,4,快速・普通 / グリーン,▲,乗車券のみ有効,快速・普通 / 绿色车厢,0.95
jrsikoku08,5,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku08,6,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrsikoku08,7,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku08,8,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku08,9,ＪＲ四国バス / 路線バス,×,乗車不可,JR四国バス / 路線バス,0.95
jrsikoku13,0,在来線特急列車 / グリーン車,▲,乗車券のみ有効,在来線特急列車 / 绿色车厢,0.95
jrsikoku13,1,在来線特急列車 / ものがたり列車,▲,乗車券のみ有効,在来線特急列車 / 故事列车,0.95
jrsikoku13,2,在来線特急列車 / 普通車指定,▲,乗車券のみ有効,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku13,3,在来線特急列車 / 普通車自由,○,乗車可,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku13,4,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku13,5,快速・普通 / グリーン,▲,乗車券のみ有効,快速・普通 / 绿色车厢,0.95
jrsikoku13,6,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku13,7,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrsikoku13,8,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku13,9,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku13,10,ＪＲ四国バス / 路線バス,×,乗車不可,JR四国バス / 路線バス,0.95
jrsikoku03,0,在来線特急列車 / グリーン車,▲,乗車券のみ有効,在来線特急列車 / 绿色车厢,0.95
jrsikoku03,1,在来線特急列車 / ものがたり列車,▲,乗車券のみ有効,在来線特急列車 / 故事列车,0.95
jrsikoku03,2,在来線特急列車 / 伊予灘ものがたりのグリーン個室,×,乗車不可,在来線特急列車 / 伊予滩物语绿色包厢,0.95
jrsikoku03,3,在来線特急列車 / 普通車指定,▲,乗車券のみ有効,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku03,4,在来線特急列車 / 普通車自由,○,乗車可,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku03,5,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku03,6,快速・普通 / グリーン,▲,乗車券のみ有効,快速・普通 / 绿色车厢,0.95
jrsikoku03,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku03,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrsikoku03,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku03,10,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku03,11,ＪＲ四国バス / 路線バス,○,乗車可,JR四国バス / 路線バス,0.95
jrsikoku16,0,在来線特急列車 / グリーン車,×,乗車不可,在来線特急列車 / 绿色车厢,0.95
jrsikoku16,1,在来線特急列車 / ものがたり列車,×,乗車不可,在来線特急列車 / 故事列车,0.95
jrsikoku16,2,在来線特急列車 / 伊予灘ものがたりのグリーン個室,×,乗車不可,在来線特急列車 / 伊予滩物语绿色包厢,0.95
jrsikoku16,3,在来線特急列車 / 普通車指定,×,乗車不可,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku16,4,在来線特急列車 / 普通車自由,×,乗車不可,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku16,5,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku16,6,快速・普通 / グリーン,×,乗車不可,快速・普通 / 绿色车厢,0.95
jrsikoku16,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku16,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrsikoku16,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku16,10,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku16,11,ＪＲ四国バス / 路線バス,○,乗車可,JR四国バス / 路線バス,0.95
jrsikoku06,1,在来線特急列車 / グリーン車,○,乗車可,在来線特急列車 / 绿色车厢,0.95
jrsikoku06,2,在来線特急列車 / ものがたり列車,▲,乗車券のみ有効,在来線特急列車 / 故事列车,0.95
jrsikoku06,3,在来線特急列車 / 普通車指定,○,乗車可,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku06,4,在来線特急列車 / 普通車自由,○,乗車可,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku06,5,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku06,6,快速・普通 / グリーン車,○,乗車可,快速・普通 / 绿色车厢,0.95
jrsikoku06,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku06,8,快速・普通 / 指定,○,乗車可,快速・普通 / 指定席,0.95
jrsikoku06,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku06,10,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku06,11,ＪＲ四国バス / 路線バス,○,乗車可,JR四国バス / 路線バス,0.95
jrsikoku87,0,在来線特急列車 / グリーン車,▲,乗車券のみ有効,在来線特急列車 / 绿色车厢,0.95
jrsikoku87,1,在来線特急列車 / 普通車指定,▲,乗車券のみ有効,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku87,2,在来線特急列車 / 普通車自由,○,乗車可,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku87,3,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku87,4,快速・普通 / グリーン,▲,乗車券のみ有効,快速・普通 / 绿色车厢,0.95
jrsikoku87,5,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku87,6,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrsikoku87,7,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku87,8,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku87,9,ＪＲ四国バス / 路線バス,×,乗車不可,JR四国バス / 路線バス,0.95
jrsikoku81,0,在来線特急列車 / グリーン車,▲,乗車券のみ有効,在来線特急列車 / 绿色车厢,0.95
jrsikoku81,1,在来線特急列車 / 普通車指定,▲,乗車券のみ有効,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku81,2,在来線特急列車 / 普通車自由,○,乗車可,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku81,3,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku81,4,快速・普通 / グリーン,▲,乗車券のみ有効,快速・普通 / 绿色车厢,0.95
jrsikoku81,5,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku81,6,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrsikoku81,7,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku81,8,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku81,9,ＪＲ四国バス / 路線バス,○,乗車可,JR四国バス / 路線バス,0.95
jrsikoku67,0,在来線特急列車 / グリーン車,▲,乗車券のみ有効,在来線特急列車 / 绿色车厢,0.95
jrsikoku67,1,在来線特急列車 / 普通車指定,▲,乗車券のみ有効,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku67,2,在来線特急列車 / 普通車自由,▲,乗車券のみ有効,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku67,3,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku67,4,快速・普通 / グリーン,▲,乗車券のみ有効,快速・普通 / 绿色车厢,0.95
jrsikoku67,5,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku67,6,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrsikoku67,7,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku67,8,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku67,9,ＪＲ四国バス / 路線バス,○,乗車可,JR四国バス / 路線バス,0.95
jrsikoku101,0,在来線特急列車 / グリーン車,▲,乗車券のみ有効,在来線特急列車 / 绿色车厢,0.95
jrsikoku101,1,在来線特急列車 / ものがたり列車,▲,乗車券のみ有効,在来線特急列車 / 故事列车,0.95
jrsikoku101,2,在来線特急列車 / 伊予灘ものがたりのグリーン個室,×,乗車不可,在来線特急列車 / 伊予滩物语绿色包厢,0.95
jrsikoku101,3,在来線特急列車 / 普通車指定,▲,乗車券のみ有効,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku101,4,在来線特急列車 / 普通車自由,○,乗車可,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku101,5,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku101,6,快速・普通 / グリーン,▲,乗車券のみ有効,快速・普通 / 绿色车厢,0.95
jrsikoku101,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku101,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrsikoku101,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku101,10,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku101,11,ＪＲ四国バス / 路線バス,○,乗車可,JR四国バス / 路線バス,0.95
jrsikoku66,0,在来線特急列車 / グリーン車,▲,乗車券のみ有効,在来線特急列車 / 绿色车厢,0.95
jrsikoku66,1,在来線特急列車 / 普通車指定,▲,乗車券のみ有効,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku66,2,在来線特急列車 / 普通車自由,○,乗車可,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku66,3,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku66,4,快速・普通 / グリーン,▲,乗車券のみ有効,快速・普通 / 绿色车厢,0.95
jrsikoku66,5,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku66,6,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrsikoku66,7,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku66,8,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku66,9,ＪＲ四国バス / 路線バス,○,乗車可,JR四国バス / 路線バス,0.95
jrsikoku65,0,在来線特急列車 / グリーン車,▲,乗車券のみ有効,在来線特急列車 / 绿色车厢,0.95
jrsikoku65,1,在来線特急列車 / 普通車指定,▲,乗車券のみ有効,在来線特急列車 / 普通车厢指定席席,0.95
jrsikoku65,2,在来線特急列車 / 普通車自由,▲,乗車券のみ有効,在来線特急列車 / 普通车厢自由席席,0.95
jrsikoku65,3,サンライズ瀬戸号,×,乗車不可,日出濑户号号,0.9
jrsikoku65,4,快速・普通 / グリーン,▲,乗車券のみ有効,快速・普通 / 绿色车厢,0.95
jrsikoku65,5,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrsikoku65,6,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrsikoku65,7,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrsikoku65,8,ＪＲ四国バス / 高速バス,×,乗車不可,JR四国バス / 高速バス,0.95
jrsikoku65,9,ＪＲ四国バス / 路線バス,×,乗車不可,JR四国バス / 路線バス,0.95
jrkyusyu01,0,九州新幹線 / 普通車指定,×,乗車不可,九州新干线 / 普通车厢指定席席,0.95
jrkyusyu01,1,九州新幹線 / 普通車自由,×,乗車不可,九州新干线 / 普通车厢自由席席,0.95
jrkyusyu01,2,特急・急行 / グリーン,×,乗車不可,特急・急行 / 绿色车厢,0.95
jrkyusyu01,3,特急・急行 / DXグリーン,×,乗車不可,特急・急行 / DX绿色车厢,0.95
jrkyusyu01,4,特急・急行 / グリーン個室,×,乗車不可,特急・急行 / 绿色包厢,0.95
jrkyusyu01,5,特急・急行 / 普通車指定,×,乗車不可,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu01,6,特急・急行 / 普通車自由,△,条件付き利用可,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu01,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu01,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu01,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu01,10,快速・普通 / 南阿蘇鉄道トロッコ列車,×,乗車不可,快速・普通 / 南阿苏铁道小火车,0.95
jrkyusyu81,0,西九州新幹線 / 指定,▲,乗車券のみ有効,西九州新干线 / 指定席,0.95
jrkyusyu81,1,西九州新幹線 / 自由,▲,乗車券のみ有効,西九州新干线 / 自由席,0.95
jrkyusyu81,2,在来線特急・急行 / グリーン車,▲,乗車券のみ有効,在来線特急・急行 / 绿色车厢,0.95
jrkyusyu81,3,在来線特急・急行 / 指定,▲,乗車券のみ有効,在来線特急・急行 / 指定席,0.95
jrkyusyu81,4,在来線特急・急行 / 自由,▲,乗車券のみ有効,在来線特急・急行 / 自由席,0.95
jrkyusyu81,5,快速・普通 / グリーン指定,－,対象外,快速・普通 / 绿色指定席席,0.95
jrkyusyu81,6,快速・普通 / グリーン自由,－,対象外,快速・普通 / 绿色自由席席,0.95
jrkyusyu81,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu81,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu81,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu08,0,九州新幹線 / 普通車指定,－,対象外,九州新干线 / 普通车厢指定席席,0.95
jrkyusyu08,1,九州新幹線 / 普通車自由,－,対象外,九州新干线 / 普通车厢自由席席,0.95
jrkyusyu08,2,特急・急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
jrkyusyu08,3,特急・急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
jrkyusyu08,4,特急・急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
jrkyusyu08,5,特急・急行 / 普通車指定,▲,乗車券のみ有効,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu08,6,特急・急行 / 普通車自由,▲,乗車券のみ有効,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu08,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu08,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu08,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu91,0,九州新幹線 / グリーン,▲,乗車券のみ有効,九州新干线 / 绿色车厢,0.95
jrkyusyu91,1,九州新幹線 / 普通車指定,▲,乗車券のみ有効,九州新干线 / 普通车厢指定席席,0.95
jrkyusyu91,2,九州新幹線 / 普通車自由,▲,乗車券のみ有効,九州新干线 / 普通车厢自由席席,0.95
jrkyusyu91,3,特急・急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
jrkyusyu91,4,特急・急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
jrkyusyu91,5,特急・急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
jrkyusyu91,6,特急・急行 / 普通車指定,▲,乗車券のみ有効,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu91,7,特急・急行 / 普通車自由,▲,乗車券のみ有効,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu91,8,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu91,9,快速・普通 / SL人吉,▲,乗車券のみ有効,快速・普通 / SL人吉,0.95
jrkyusyu91,10,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu91,11,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu61,0,九州新幹線 / 普通車指定,－,対象外,九州新干线 / 普通车厢指定席席,0.95
jrkyusyu61,1,九州新幹線 / 普通車自由,－,対象外,九州新干线 / 普通车厢自由席席,0.95
jrkyusyu61,2,特急・急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
jrkyusyu61,3,特急・急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
jrkyusyu61,4,特急・急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
jrkyusyu61,5,特急・急行 / 普通車指定,▲,乗車券のみ有効,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu61,6,特急・急行 / 普通車自由,▲,乗車券のみ有効,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu61,7,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu61,8,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu61,9,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu801,0,山陽新幹線,×,乗車不可,山阳新干线,0.9
jrkyusyu801,1,九州/西九州新幹線 / グリーン,▲,乗車券のみ有効,九州 / 西九州新干线 / 绿色车厢,0.95
jrkyusyu801,2,九州/西九州新幹線 / 普通車指定,△,条件付き利用可,九州 / 西九州新干线 / 普通车厢指定席席,0.95
jrkyusyu801,3,九州/西九州新幹線 / 普通車自由,○,乗車可,九州 / 西九州新干线 / 普通车厢自由席席,0.95
jrkyusyu801,4,特急・急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
jrkyusyu801,5,特急・急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
jrkyusyu801,6,特急・急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
jrkyusyu801,7,特急・急行 / 普通車指定,△,条件付き利用可,特急・急行 / 普通车厢指定席席,0.95
jrkyusyu801,8,特急・急行 / 普通車自由,○,乗車可,特急・急行 / 普通车厢自由席席,0.95
jrkyusyu801,9,快速・普通 / ライナー,▲,乗車券のみ有効,快速・普通 / 快车(Liner),0.95
jrkyusyu801,10,快速・普通 / 指定,▲,乗車券のみ有効,快速・普通 / 指定席,0.95
jrkyusyu801,11,快速・普通 / 自由,○,乗車可,快速・普通 / 自由席,0.95
jrkyusyu791,0,山陽新幹線,×,乗車不可,山阳新干线,0.9
jrkyusyu791,1,九州/西九州新幹線 / グリーン,▲,乗車券のみ有効,九州 / 西九州新干线 / 绿色车厢,0.95
jrkyusyu791,2,九州/西九州新幹線 / 普通車指定,△,条件付き利用可,九州 / 西九州新干线 / 普通车厢指定席席,0.95
jrkyusyu791,3,九州/西九州新幹線 / 普通車自由,○,乗車可,九州 / 西九州新干线 / 普通车厢自由席席,0.95
jrkyusyu791,4,特急・急行 / グリーン,▲,乗車券のみ有効,特急・急行 / 绿色车厢,0.95
jrkyusyu791,5,特急・急行 / DXグリーン,▲,乗車券のみ有効,特急・急行 / DX绿色车厢,0.95
jrkyusyu791,6,特急・急行 / グリーン個室,▲,乗車券のみ有効,特急・急行 / 绿色包厢,0.95
